line,commit_id,count,line_level_label
boolean deferred = false;,a74181e4b96eabec20fd18b37e12ebf477929eb0,2,1
&& ((!pageInfo.isDeferredSyntaxAllowedAsLiteral() && deferred),a74181e4b96eabec20fd18b37e12ebf477929eb0,2,1
"ELNode.Nodes el = ELParser.parse(expr.toString(), pageInfo",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,0
if (!runtimeExpression && !pageInfo.isELIgnored()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,0
"el = ELParser.parse(attrs.getValue(i), pageInfo",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,0
if (!deferred && !tldAttr.canBeRequestTime()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,0
"ELNode.Nodes el = ELParser.parse(value, pageInfo",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,0
&& (tagInfo == null,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""))))) {",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
ELNode.Nodes el = ELParser.parse(expr.toString());,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
"&& !(tagInfo.getTagLibrary().getRequiredVersion().equals(""2.0"")",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""));",a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
boolean deferredValueIsLiteral = false;,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
el = ELParser.parse(attrs.getValue(i));,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
} else if (checkDeferred && ((ELNode.Root) node).getType() == '#') {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
if (deferredValueIsLiteral && !pageInfo.isDeferredSyntaxAllowedAsLiteral()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
if (!deferred && !tldAttrs[j].canBeRequestTime()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
ELNode.Nodes el = ELParser.parse(value);,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
deferred = true;,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
if (el.containsEL() && !pageInfo.isELIgnored(),a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
|| !deferred)) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,1,1
if (!pageInfo.isDeferredSyntaxAllowedAsLiteral()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
.isDeferredSyntaxAllowedAsLiteral());,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"err.jspError(n,",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"""jsp.error.attribute.deferredmix"");",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
},a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
} else if (((ELNode.Root) node).getType() == '#') {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
TagAttributeInfo tldAttr = tldAttrs[j];,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
if (tldAttr.canBeRequestTime(),a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
if (tldAttr.isDeferredMethod()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
String m = tldAttr.getMethodSignature();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
m = m.trim();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
int rti = m.indexOf(' ');,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
tldAttr.getName());,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
if (tldAttr.isDeferredValue()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
expectedType = tldAttr.getExpectedTypeName();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"tldAttr.getName(), expectedType);",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"tldAttr.getName(), expectedType, attrs.getValue(i));",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"jspAttrs[i] = new Node.JspAttribute(tldAttr,",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"jspAttrs[i] = getJspAttribute(tldAttr,",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
} else if (pageInfo.isELIgnored()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"result = new Node.JspAttribute(tai, qName, uri, localName,",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"value, false, null, dynamic);",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
if (el.containsEL()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
"Iterator<ELNode> nodes = ELParser.parse(value,",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
pageInfo.isDeferredSyntaxAllowedAsLiteral()).iterator();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,0
private TagInfo tagInfo;,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
this.tagInfo = compiler.getCompilationContext().getTagInfo();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (!pageInfo.isDeferredSyntaxAllowedAsLiteral(),a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (!runtimeExpression) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (pageInfo.isELIgnored()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
deferredValueIsLiteral = true;,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
},a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (tldAttrs[j].canBeRequestTime(),a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"err.jspError(n, ""jsp.error.attribute.custom.non_rt_with_expr"",",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
tldAttrs[j].getName());,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (tldAttrs[j].isDeferredMethod()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
String m = tldAttrs[j].getMethodSignature();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
int rti = m.trim().indexOf(' ');,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (tldAttrs[j].isDeferredValue()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
expectedType = tldAttrs[j].getExpectedTypeName();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"tldAttrs[j].getName(), expectedType);",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"tldAttrs[j].getName(), expectedType, attrs.getValue(i));",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"jspAttrs[i] = new Node.JspAttribute(tldAttrs[j],",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"jspAttrs[i] = getJspAttribute(tldAttrs[j],",a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
Iterator<ELNode> nodes = el.iterator();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
while (nodes.hasNext()) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
ELNode node = nodes.next();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (node instanceof ELNode.Root) {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
if (((ELNode.Root) node).getType() == '#') {,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
Iterator<ELNode> nodes = ELParser.parse(value).iterator();,a74181e4b96eabec20fd18b37e12ebf477929eb0,0,1
"ELNode.Nodes el = ELParser.parse(expr.toString(), pageInfo",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,0
"el = ELParser.parse(attrs.getValue(i), pageInfo",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,0
"jspAttrs[i] = new Node.JspAttribute(tldAttr,",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,0
"jspAttrs[i] = getJspAttribute(tldAttr,",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,0
"ELNode.Nodes el = ELParser.parse(value, pageInfo",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,0
ELNode.Nodes el = ELParser.parse(expr.toString());,c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,1
el = ELParser.parse(attrs.getValue(i));,c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,1
"jspAttrs[i] = new Node.JspAttribute(tldAttrs[j],",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,1
"jspAttrs[i] = getJspAttribute(tldAttrs[j],",c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,1
ELNode.Nodes el = ELParser.parse(value);,c45690b02fff7a865f237b5a9eb36ec42d8a648e,1,1
if (!pageInfo.isDeferredSyntaxAllowedAsLiteral()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
.isDeferredSyntaxAllowedAsLiteral());,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (!runtimeExpression && !pageInfo.isELIgnored()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (elExpression && deferred) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"err.jspError(n,",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"""jsp.error.attribute.deferredmix"");",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
},c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
} else if (((ELNode.Root) node).getType() == '#') {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (elExpression && !deferred) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
boolean expression = runtimeExpression || elExpression;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
TagAttributeInfo tldAttr = tldAttrs[j];,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (tldAttr.canBeRequestTime(),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
|| tldAttr.isDeferredMethod() || tldAttr.isDeferredValue()) { // JSP 2.1,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (tldAttr.isDeferredMethod()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
String m = tldAttr.getMethodSignature();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
m = m.trim();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
int rti = m.indexOf(' ');,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
tldAttr.getName());,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (tldAttr.isDeferredValue()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
expectedType = tldAttr.getExpectedTypeName();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"tldAttr.getName(), expectedType);",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"tldAttr.getName(), expectedType, attrs.getValue(i));",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (deferred && !tldAttr.isDeferredMethod() && !tldAttr.isDeferredValue()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (!deferred && !tldAttr.canBeRequestTime()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
} else if (pageInfo.isELIgnored()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"result = new Node.JspAttribute(tai, qName, uri, localName,",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"value, false, null, dynamic);",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
if (el.containsEL()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
"Iterator<ELNode> nodes = ELParser.parse(value,",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
pageInfo.isDeferredSyntaxAllowedAsLiteral()).iterator();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,0
private TagInfo tagInfo;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
this.tagInfo = compiler.getCompilationContext().getTagInfo();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (!pageInfo.isDeferredSyntaxAllowedAsLiteral(),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
&& (tagInfo == null,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"|| ((tagInfo != null) && !(tagInfo.getTagLibrary().getRequiredVersion().equals(""2.0"")",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""))))) {",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
boolean checkDeferred = !pageInfo.isDeferredSyntaxAllowedAsLiteral(),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"&& !(tagInfo.getTagLibrary().getRequiredVersion().equals(""2.0"")",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""));",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
boolean deferredValueIsLiteral = false;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (!runtimeExpression) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
} else if (checkDeferred && ((ELNode.Root) node).getType() == '#') {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (pageInfo.isELIgnored()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
deferredValueIsLiteral = true;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
},c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
boolean expression = runtimeExpression,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"|| (elExpression  && (!pageInfo.isELIgnored() || (!""true"".equalsIgnoreCase(pageInfo.getIsELIgnored()) && checkDeferred && deferred)));",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (tldAttrs[j].canBeRequestTime(),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
|| tldAttrs[j].isDeferredMethod() || tldAttrs[j].isDeferredValue()) { // JSP 2.1,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (deferredValueIsLiteral && !pageInfo.isDeferredSyntaxAllowedAsLiteral()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"err.jspError(n, ""jsp.error.attribute.custom.non_rt_with_expr"",",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
tldAttrs[j].getName());,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (tldAttrs[j].isDeferredMethod()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
String m = tldAttrs[j].getMethodSignature();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
int rti = m.trim().indexOf(' ');,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (tldAttrs[j].isDeferredValue()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
expectedType = tldAttrs[j].getExpectedTypeName();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"tldAttrs[j].getName(), expectedType);",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
"tldAttrs[j].getName(), expectedType, attrs.getValue(i));",c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (deferred && !tldAttrs[j].isDeferredMethod() && !tldAttrs[j].isDeferredValue()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (!deferred && !tldAttrs[j].canBeRequestTime()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
boolean deferred = false;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
Iterator<ELNode> nodes = el.iterator();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
while (nodes.hasNext()) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
ELNode node = nodes.next();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (node instanceof ELNode.Root) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (((ELNode.Root) node).getType() == '#') {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
deferred = true;,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
if (el.containsEL() && !pageInfo.isELIgnored(),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
&& ((!pageInfo.isDeferredSyntaxAllowedAsLiteral() && deferred),c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
|| !deferred)) {,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
Iterator<ELNode> nodes = ELParser.parse(value).iterator();,c45690b02fff7a865f237b5a9eb36ec42d8a648e,0,1
WebdavResolver(ServletContext theContext) {,ab7b037e239505e52156d6d1ff35c02f431d3506,2,0
public WebdavResolver(ServletContext theContext) {,ab7b037e239505e52156d6d1ff35c02f431d3506,2,1
private boolean isSpecialPath(final String path) {,ab7b037e239505e52156d6d1ff35c02f431d3506,1,0
private final boolean isSpecialPath(final String path) {,ab7b037e239505e52156d6d1ff35c02f431d3506,1,1
LockInfo(int maxDepth) {,ab7b037e239505e52156d6d1ff35c02f431d3506,0,0
public LockInfo(int maxDepth) {,ab7b037e239505e52156d6d1ff35c02f431d3506,0,1
"public void addInjectionTarget(String injectionTargetName, String jndiName);",beb291fa666de4234ff73dcb811829ecb43300f9,5,1
"void addInjectionTarget(String injectionTargetName, String jndiName);",beb291fa666de4234ff73dcb811829ecb43300f9,4,0
public String getName();,beb291fa666de4234ff73dcb811829ecb43300f9,3,1
public List<InjectionTarget> getInjectionTargets();,beb291fa666de4234ff73dcb811829ecb43300f9,3,1
String getName();,beb291fa666de4234ff73dcb811829ecb43300f9,2,0
List<InjectionTarget> getInjectionTargets();,beb291fa666de4234ff73dcb811829ecb43300f9,2,0
"Function f = this.functions.get(prefix + "":"" + localName);",656b87501ea028b9f16b6345904933ded61486eb,8,0
"Function f = this.functions.get(prefix + "":"" + localName);",656b87501ea028b9f16b6345904933ded61486eb,8,1
"String key = prefix + "":"" + localName;",656b87501ea028b9f16b6345904933ded61486eb,6,0
"protected Map<String, Function> functions = new ConcurrentHashMap<>();",656b87501ea028b9f16b6345904933ded61486eb,5,0
"protected Map<String, Function> functions = null;",656b87501ea028b9f16b6345904933ded61486eb,5,1
"Function f = new Function(prefix, localName, m);",656b87501ea028b9f16b6345904933ded61486eb,4,0
"Function f = new Function(prefix, localName, m);",656b87501ea028b9f16b6345904933ded61486eb,4,1
this.functions = new HashMap<>();,656b87501ea028b9f16b6345904933ded61486eb,3,1
return null;,656b87501ea028b9f16b6345904933ded61486eb,2,0
return null;,656b87501ea028b9f16b6345904933ded61486eb,2,1
return f.getMethod();,656b87501ea028b9f16b6345904933ded61486eb,1,0
"public void mapFunction(String prefix, String localName, Method m) {",656b87501ea028b9f16b6345904933ded61486eb,1,0
return f.getMethod();,656b87501ea028b9f16b6345904933ded61486eb,1,1
"public void addFunction(String prefix, String localName, Method m) {",656b87501ea028b9f16b6345904933ded61486eb,1,1
import java.util.concurrent.ConcurrentHashMap;,656b87501ea028b9f16b6345904933ded61486eb,0,0
if (f == null) {,656b87501ea028b9f16b6345904933ded61486eb,0,0
@Override,656b87501ea028b9f16b6345904933ded61486eb,0,0
if (m == null) {,656b87501ea028b9f16b6345904933ded61486eb,0,0
functions.remove(key);,656b87501ea028b9f16b6345904933ded61486eb,0,0
} else {,656b87501ea028b9f16b6345904933ded61486eb,0,0
"functions.put(key, f);",656b87501ea028b9f16b6345904933ded61486eb,0,0
import java.util.HashMap;,656b87501ea028b9f16b6345904933ded61486eb,0,1
* @version $Id$,656b87501ea028b9f16b6345904933ded61486eb,0,1
if (this.functions != null) {,656b87501ea028b9f16b6345904933ded61486eb,0,1
if (this.functions == null) {,656b87501ea028b9f16b6345904933ded61486eb,0,1
},656b87501ea028b9f16b6345904933ded61486eb,0,1
synchronized (this) {,656b87501ea028b9f16b6345904933ded61486eb,0,1
"this.functions.put(prefix+"":""+localName, f);",656b87501ea028b9f16b6345904933ded61486eb,0,1
* @return true if pool is either configured to test connections on connect or a non-NULL init,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,8,0
"* @return true if the connection was either not expired or expired but reconnecting succeeded,",baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,6,0
* Checks whether this connection has {@link PooledConnection#isMaxAgeExpired() expired} and tries to reconnect if it has.,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,5,0
* false if reconnecting failed (either because a new connection could not be established or,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,5,0
* This method must be called <b>after</b> configuration properties affecting the pool cleaner,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,5,0
* Forces a validation of all idle connections if {@link PoolProperties#testWhileIdle} is set.,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,4,0
* @param wasEnabled whether the pool cleaner was enabled <b>before</b> the configuration change occurred.,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,4,0
private boolean isInitNewConnections() {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
* validating the newly created connection failed),baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
protected boolean reconnectIfExpired(PooledConnection con) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
public void testAllIdle(boolean checkMaxAgeOnly) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
} else if (pool.getPoolProperties().getMaxAge() > 0) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
//make sure the pool is properly configured,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
* Starts/stops pool cleaner thread as necessary after its configuration properties,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
private void poolCleanerAttributeUpdated(boolean wasEnabled) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,0
if (con.isMaxAgeExpired()) return true;,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,3,1
int validationMode = isInitNewConnections() ?,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
if (con.isMaxAgeExpired()) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
"if (log.isDebugEnabled()) log.debug( ""Connection [""+this+""] expired because of maxAge, trying to reconnect"" );",baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
if ( isInitNewConnections() && !con.validate( PooledConnection.VALIDATE_INIT)) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
} catch(Exception e) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
"log.error(""Failed to re-connect connection [""+this+""] that expired because of maxAge"",e);",baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
return true;,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
"if (!shouldClose(con,PooledConnection.VALIDATE_RETURN) && reconnectIfExpired(con)) {",baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
* @param checkMaxAgeOnly whether to only check {@link PooledConnection#isMaxAgeExpired()} but,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
*                        not invoke {@link PooledConnection#validate(int)},baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
if (checkMaxAgeOnly) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
} else {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
if (release) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
if (pool.getPoolProperties().isTestWhileIdle()) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
boolean wasEnabled = getPoolProperties().isPoolSweeperEnabled();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,0
int validationMode = getPoolProperties().isTestOnConnect() || getPoolProperties().getInitSQL()!=null ?,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
"if (!shouldClose(con,PooledConnection.VALIDATE_RETURN)) {",baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
if (!con.validate(PooledConnection.VALIDATE_IDLE)) {,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
boolean shouldBeEnabled = getPoolProperties().isPoolSweeperEnabled();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getSize();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getIdle();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getActive();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getNumIdle();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getNumActive();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public int getWaitCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getBorrowedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getReturnedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getCreatedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getReleasedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getReconnectedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getRemoveAbandonedCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public long getReleasedIdleCount();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public void checkIdle();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public void checkAbandoned();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public void testIdle();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
public void purge();,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,2,1
